#Neuron, x[0], x[1], x[2], x[3], x[4], x[5], x[6], x[7], x[8], dx[0], dx[1], dx[2], dx[3], dx[4], dx[5], dx[6], dx[7], dx[8], z_gate[0], r_gate[0], h_gate[0], out[0], dz_gate[0], dr_gate[0], dh_gate[0], dout[0], Dout[0], errors[0], bz[0], br[0], bh[0], bo[0], dbz[0], dbr[0], dbh[0], dbo[0], Wz[0][0], Wz[0][1], Wz[0][2], Wz[0][3], Wz[0][4], Wz[0][5], Wz[0][6], Wz[0][7], Wz[0][8], Wr[0][0], Wr[0][1], Wr[0][2], Wr[0][3], Wr[0][4], Wr[0][5], Wr[0][6], Wr[0][7], Wr[0][8], Wh[0][0], Wh[0][1], Wh[0][2], Wh[0][3], Wh[0][4], Wh[0][5], Wh[0][6], Wh[0][7], Wh[0][8], dWz[0][0], dWz[0][1], dWz[0][2], dWz[0][3], dWz[0][4], dWz[0][5], dWz[0][6], dWz[0][7], dWz[0][8], dWr[0][0], dWr[0][1], dWr[0][2], dWr[0][3], dWr[0][4], dWr[0][5], dWr[0][6], dWr[0][7], dWr[0][8], dWh[0][0], dWh[0][1], dWh[0][2], dWh[0][3], dWh[0][4], dWh[0][5], dWh[0][6], dWh[0][7], dWh[0][8], Uz[0][0], Ur[0][0], Uh[0][0], dUz[0][0], dUr[0][0], dUh[0][0], 
0, -0.220378, 0.151848, 0.507467, 0.014502, 0.247769, 0.423021, -0.030456, 0.228777, 0.728397, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.621500, 0.125937, 0.737539, 0.458381, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.566862, 0.959584, -0.581623, 0.999941, 0.000000, 0.000000, 0.000000, -0.704778, 0.652834, -0.392482, 0.084250, -0.231472, -0.309518, -0.133119, 0.821816, -0.719312, 0.586932, 0.315728, -0.670070, -0.002507, -0.450663, -0.798290, 0.462224, -0.306243, -0.550214, 0.616132, -0.162046, 0.601148, 0.842512, 0.015241, 0.720349, -0.171548, -0.166345, -0.669196, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.221045, -0.243843, 0.789708, -0.000000, -0.000000, 0.000000, 
1, -0.208615, 0.042108, 0.583039, 0.014502, 0.247769, 0.423021, -0.026199, 0.227774, 0.728422, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.665898, 0.211402, -0.869821, -0.426066, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.317585, 0.728658, -0.449591, -0.347569, -0.000000, -0.000000, 0.000000, 0.765515, 0.498688, 0.536103, 0.107088, 0.681670, -0.298701, 0.064688, 0.936633, -0.860283, 0.168759, -0.461390, -0.442248, 0.479960, 0.239075, -0.629068, 0.486847, -0.029042, -0.783639, -0.062537, -0.284760, -0.535280, 0.518726, 0.542479, -0.346808, -0.359846, 0.278898, -0.924819, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.344849, 0.514166, -0.704415, 0.000000, 0.000000, 0.000000, 
2, -0.205511, -0.085916, 0.556151, 0.014502, 0.247769, 0.423021, -0.021592, 0.226928, 0.728515, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.288730, 0.225961, -0.822184, -0.540437, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.431956, 0.217186, -0.060593, -0.942275, -0.000000, -0.000000, 0.000000, -0.245029, 0.348172, -0.833977, 0.353504, -0.833759, -0.463717, -0.810969, -0.928435, 0.040665, -0.209580, -0.313937, -0.885571, 0.795309, 0.049435, 0.218073, 0.855204, -0.749755, -0.811503, -0.778656, -0.404296, -0.747170, -0.603757, -0.422081, -0.423694, -0.824935, 0.967153, 0.117609, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.268043, 0.198173, 0.320615, -0.000000, -0.000000, -0.000000, 
3, -0.266195, -0.105217, 0.505259, 0.049957, 0.242943, 0.422579, -0.016483, 0.226030, 0.728645, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.431324, 0.495189, 0.804302, 0.039581, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.150824, 0.363102, 0.439418, 0.019965, 0.000000, 0.000000, 0.000000, -0.125440, 0.827742, -0.107763, -0.666045, 0.032042, -0.279083, 0.768463, 0.705471, -0.550060, 0.713313, 0.096928, 0.284519, 0.813969, -0.134287, 0.518218, 0.516974, -0.263373, -0.957937, -0.155903, -0.111724, 0.236050, -0.710593, 0.343154, 0.549821, 0.619018, 0.197966, 0.620615, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.247898, -0.252908, -0.565089, 0.000000, -0.000000, -0.000000, 
4, -0.290106, 0.053335, 0.491005, 0.049957, 0.242943, 0.422579, -0.010673, 0.225154, 0.728728, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.301307, 0.627455, -0.707186, -0.185425, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.074182, -0.767588, 0.592142, -0.527994, -0.000000, 0.000000, 0.000000, 0.138991, 0.793410, -0.491052, -0.755174, 0.858975, 0.828859, -0.886131, 0.676596, -0.756133, -0.491109, -0.305021, 0.379113, -0.659244, -0.688116, 0.377242, 0.634533, 0.734976, -0.699579, 0.458929, 0.089706, -0.002397, -0.237937, 0.758224, -0.563433, -0.885638, -0.158508, -0.153185, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.849576, 0.217418, -0.819943, 0.000000, 0.000000, -0.000000, 
5, -0.188681, 0.128177, 0.545718, 0.049957, 0.242943, 0.422579, -0.004898, 0.224674, 0.728722, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.257685, 0.510521, 0.780007, 0.063352, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.174596, -0.977486, -0.881811, 0.511850, -0.000000, -0.000000, 0.000000, -0.004600, 0.315634, 0.503002, -0.880714, 0.661669, 0.060514, 0.331813, 0.481261, -0.663968, 0.936521, 0.162245, 0.807401, -0.715574, 0.425981, 0.596836, 0.180840, -0.600489, 0.777600, -0.835357, 0.045338, -0.473798, -0.010586, 0.482475, -0.660652, 0.552697, 0.612958, 0.981008, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.870140, 0.601904, 0.620370, 0.000000, -0.000000, -0.000000, 
6, -0.157900, -0.011006, 0.569250, 0.053789, 0.242794, 0.422536, 0.001305, 0.224606, 0.728655, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.490175, 0.698108, 0.384147, 0.220598, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.331373, -0.213102, 0.424365, 0.086311, -0.000000, 0.000000, 0.000000, -0.060154, -0.166252, -0.977247, -0.779782, 0.980489, -0.019853, 0.970049, -0.721459, 0.945423, 0.026346, 0.738327, -0.205763, -0.616347, 0.799307, 0.570538, -0.499060, -0.080924, 0.169871, 0.212125, 0.804823, -0.098822, 0.459960, -0.982158, -0.112017, -0.061932, 0.957747, 0.661233, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.046302, 0.574853, -0.420121, -0.000000, -0.000000, -0.000000, 
7, -0.119419, 0.006429, 0.525582, 0.053789, 0.242794, 0.422536, 0.007164, 0.224838, 0.728671, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.617686, 0.649763, 0.795149, 0.575490, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.686266, 0.708611, 0.788782, 0.636871, 0.000000, 0.000000, 0.000000, -0.091802, -0.739706, 0.017035, 0.874640, 0.349624, 0.698749, 0.173339, -0.246627, -0.677034, 0.466057, -0.366618, -0.924667, 0.779086, 0.197809, -0.745737, 0.583501, -0.143090, 0.630136, 0.732204, -0.384627, 0.761244, -0.690174, 0.316195, 0.625754, 0.195676, 0.897932, -0.407478, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.560606, 0.757994, -0.503695, 0.000000, -0.000000, -0.000000, 
8, -0.234934, 0.064509, 0.494803, 0.053789, 0.242794, 0.422536, 0.012779, 0.225168, 0.728773, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.225396, 0.570415, 0.487593, 0.555679, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.666454, -0.792841, 0.636812, 0.824774, 0.000000, -0.000000, 0.000000, -0.736483, 0.283228, -0.395898, 0.785710, 0.583114, -0.517345, 0.514335, 0.403282, -0.301985, 0.207895, -0.174983, -0.412098, 0.328851, -0.100846, -0.342575, 0.773147, 0.490120, 0.484334, 0.063773, -0.721924, -0.987344, 0.273399, 0.461749, 0.875215, -0.102402, -0.579439, -0.052649, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.485849, -0.713987, -0.207938, -0.000000, 0.000000, 0.000000, 
9, -0.303577, 0.135863, 0.529192, 0.053789, 0.242794, 0.422536, 0.018007, 0.225690, 0.728808, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.475774, 0.280847, 0.230088, 0.400771, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.511546, -0.812779, -0.522795, -0.334998, -0.000000, 0.000000, 0.000000, -0.690649, 0.813329, -0.519382, 0.039732, 0.202672, -0.531455, 0.146133, -0.540796, 0.711405, 0.225427, 0.151767, -0.859421, -0.454753, -0.304601, 0.656013, -0.025130, -0.514022, -0.035498, 0.139111, -0.132821, 0.083498, -0.179816, -0.241585, -0.445692, 0.538627, 0.825391, 0.682008, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.800179, 0.087647, 0.954654, -0.000000, -0.000000, 0.000000, 
